well_id,event_id,report_date,depth_m,formation_id,mud_weight_ppg,npt_hours,volume_lost_bbl,event_type_id,hazard,severity,source,is_synthetic,confidence
NO,NO_1979-12-31_EVT_ROUTINE_DRILLING,1979-12-31,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-07-24_EVT_ROUTINE_DRILLING,1997-07-24,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-07-25_EVT_ROUTINE_DRILLING,1997-07-25,2207.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-07-26_EVT_STUCK_PIPE,1997-07-26,0.0,Unknown,,0.0,0.0,EVT_STUCK_PIPE,stuck_pipe,critical,real_volve,False,0.85
NO,NO_1997-07-27_EVT_ROUTINE_DRILLING,1997-07-27,2187.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-07-28_EVT_ROUTINE_DRILLING,1997-07-28,2183.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-07-29_EVT_ROUTINE_DRILLING,1997-07-29,2405.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-07-30_EVT_ROUTINE_DRILLING,1997-07-30,2768.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-07-31_EVT_ROUTINE_DRILLING,1997-07-31,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-01_EVT_STUCK_PIPE,1997-08-01,2783.0,Unknown,,0.0,0.0,EVT_STUCK_PIPE,stuck_pipe,critical,real_volve,False,0.85
NO,NO_1997-08-02_EVT_ROUTINE_DRILLING,1997-08-02,0.0,Unknown,54.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-03_EVT_ROUTINE_DRILLING,1997-08-03,3052.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-04_EVT_ROUTINE_DRILLING,1997-08-04,3057.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-05_EVT_ROUTINE_DRILLING,1997-08-05,3379.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-06_EVT_ROUTINE_DRILLING,1997-08-06,3573.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-07_EVT_ROUTINE_DRILLING,1997-08-07,3632.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-08_EVT_ROUTINE_DRILLING,1997-08-08,3653.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-09_EVT_ROUTINE_DRILLING,1997-08-09,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-10_EVT_ROUTINE_DRILLING,1997-08-10,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-11_EVT_ROUTINE_DRILLING,1997-08-11,3837.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-12_EVT_ROUTINE_DRILLING,1997-08-12,1.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-13_EVT_ROUTINE_DRILLING,1997-08-13,3881.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-14_EVT_ROUTINE_DRILLING,1997-08-14,1412.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-15_EVT_ROUTINE_DRILLING,1997-08-15,1195.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-16_EVT_ROUTINE_DRILLING,1997-08-16,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-17_EVT_ROUTINE_DRILLING,1997-08-17,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-18_EVT_TIGHT_HOLE,1997-08-18,0.0,Unknown,,0.0,0.0,EVT_TIGHT_HOLE,stuck_pipe,medium,real_volve,False,0.85
NO,NO_1997-08-19_EVT_ROUTINE_DRILLING,1997-08-19,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-20_EVT_ROUTINE_DRILLING,1997-08-20,4017.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-21_EVT_ROUTINE_DRILLING,1997-08-21,4087.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-22_EVT_ROUTINE_DRILLING,1997-08-22,2762.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-23_EVT_ROUTINE_DRILLING,1997-08-23,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-24_EVT_ROUTINE_DRILLING,1997-08-24,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-25_EVT_ROUTINE_DRILLING,1997-08-25,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-26_EVT_ROUTINE_DRILLING,1997-08-26,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-27_EVT_ROUTINE_DRILLING,1997-08-27,2168.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-28_EVT_STUCK_PIPE,1997-08-28,4123.0,Unknown,,0.0,0.0,EVT_STUCK_PIPE,stuck_pipe,critical,real_volve,False,0.85
NO,NO_1997-08-29_EVT_STUCK_PIPE,1997-08-29,0.0,Unknown,,0.0,0.0,EVT_STUCK_PIPE,stuck_pipe,critical,real_volve,False,0.85
NO,NO_1997-08-30_EVT_ROUTINE_DRILLING,1997-08-30,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-08-31_EVT_ROUTINE_DRILLING,1997-08-31,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-01_EVT_ROUTINE_DRILLING,1997-09-01,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-02_EVT_ROUTINE_DRILLING,1997-09-02,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-03_EVT_ROUTINE_DRILLING,1997-09-03,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-04_EVT_ROUTINE_DRILLING,1997-09-04,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-05_EVT_ROUTINE_DRILLING,1997-09-05,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-06_EVT_ROUTINE_DRILLING,1997-09-06,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-07_EVT_ROUTINE_DRILLING,1997-09-07,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-08_EVT_ROUTINE_DRILLING,1997-09-08,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-09_EVT_ROUTINE_DRILLING,1997-09-09,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-10_EVT_ROUTINE_DRILLING,1997-09-10,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-11_EVT_ROUTINE_DRILLING,1997-09-11,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-12_EVT_ROUTINE_DRILLING,1997-09-12,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-13_EVT_ROUTINE_DRILLING,1997-09-13,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-14_EVT_ROUTINE_DRILLING,1997-09-14,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-15_EVT_ROUTINE_DRILLING,1997-09-15,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-16_EVT_ROUTINE_DRILLING,1997-09-16,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-17_EVT_ROUTINE_DRILLING,1997-09-17,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-18_EVT_ROUTINE_DRILLING,1997-09-18,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-19_EVT_ROUTINE_DRILLING,1997-09-19,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-20_EVT_ROUTINE_DRILLING,1997-09-20,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-21_EVT_ROUTINE_DRILLING,1997-09-21,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-22_EVT_ROUTINE_DRILLING,1997-09-22,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-23_EVT_ROUTINE_DRILLING,1997-09-23,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-24_EVT_ROUTINE_DRILLING,1997-09-24,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-25_EVT_ROUTINE_DRILLING,1997-09-25,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-26_EVT_ROUTINE_DRILLING,1997-09-26,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-27_EVT_ROUTINE_DRILLING,1997-09-27,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-28_EVT_ROUTINE_DRILLING,1997-09-28,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-29_EVT_ROUTINE_DRILLING,1997-09-29,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-09-30_EVT_ROUTINE_DRILLING,1997-09-30,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-01_EVT_ROUTINE_DRILLING,1997-10-01,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-02_EVT_ROUTINE_DRILLING,1997-10-02,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-03_EVT_ROUTINE_DRILLING,1997-10-03,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-04_EVT_ROUTINE_DRILLING,1997-10-04,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-05_EVT_ROUTINE_DRILLING,1997-10-05,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-06_EVT_ROUTINE_DRILLING,1997-10-06,3820.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-07_EVT_ROUTINE_DRILLING,1997-10-07,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-08_EVT_ROUTINE_DRILLING,1997-10-08,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-09_EVT_ROUTINE_DRILLING,1997-10-09,0.0,Unknown,55.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-10_EVT_ROUTINE_DRILLING,1997-10-10,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-11_EVT_ROUTINE_DRILLING,1997-10-11,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-12_EVT_ROUTINE_DRILLING,1997-10-12,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-13_EVT_ROUTINE_DRILLING,1997-10-13,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-14_EVT_ROUTINE_DRILLING,1997-10-14,3600.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-15_EVT_ROUTINE_DRILLING,1997-10-15,3604.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-16_EVT_ROUTINE_DRILLING,1997-10-16,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-17_EVT_ROUTINE_DRILLING,1997-10-17,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-18_EVT_ROUTINE_DRILLING,1997-10-18,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-19_EVT_ROUTINE_DRILLING,1997-10-19,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-20_EVT_ROUTINE_DRILLING,1997-10-20,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-21_EVT_ROUTINE_DRILLING,1997-10-21,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-22_EVT_ROUTINE_DRILLING,1997-10-22,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-23_EVT_ROUTINE_DRILLING,1997-10-23,3947.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-24_EVT_ROUTINE_DRILLING,1997-10-24,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-25_EVT_ROUTINE_DRILLING,1997-10-25,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-26_EVT_ROUTINE_DRILLING,1997-10-26,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-27_EVT_ROUTINE_DRILLING,1997-10-27,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-28_EVT_ROUTINE_DRILLING,1997-10-28,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-29_EVT_ROUTINE_DRILLING,1997-10-29,3865.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-30_EVT_ROUTINE_DRILLING,1997-10-30,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-10-31_EVT_ROUTINE_DRILLING,1997-10-31,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-11-01_EVT_ROUTINE_DRILLING,1997-11-01,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-11-02_EVT_ROUTINE_DRILLING,1997-11-02,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-11-03_EVT_ROUTINE_DRILLING,1997-11-03,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-11-04_EVT_ROUTINE_DRILLING,1997-11-04,3818.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-11-05_EVT_ROUTINE_DRILLING,1997-11-05,2325.0,Unknown,55.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-11-06_EVT_ROUTINE_DRILLING,1997-11-06,2275.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-11-07_EVT_KICK,1997-11-07,0.0,Unknown,,0.0,0.0,EVT_KICK,kick,critical,real_volve,False,0.85
NO,NO_1997-11-08_EVT_KICK,1997-11-08,0.0,Unknown,,0.0,0.0,EVT_KICK,kick,critical,real_volve,False,0.85
NO,NO_1997-11-09_EVT_ROUTINE_DRILLING,1997-11-09,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-05_EVT_ROUTINE_DRILLING,1997-12-05,3042.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-06_EVT_ROUTINE_DRILLING,1997-12-06,3152.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-07_EVT_ROUTINE_DRILLING,1997-12-07,3220.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-08_EVT_ROUTINE_DRILLING,1997-12-08,2163.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-09_EVT_TIGHT_HOLE,1997-12-09,2849.0,Unknown,,0.0,0.0,EVT_TIGHT_HOLE,stuck_pipe,medium,real_volve,False,0.85
NO,NO_1997-12-10_EVT_ROUTINE_DRILLING,1997-12-10,2746.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-11_EVT_TIGHT_HOLE,1997-12-11,3220.0,Unknown,,0.0,0.0,EVT_TIGHT_HOLE,stuck_pipe,medium,real_volve,False,0.85
NO,NO_1997-12-12_EVT_ROUTINE_DRILLING,1997-12-12,3206.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-13_EVT_ROUTINE_DRILLING,1997-12-13,2593.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-14_EVT_ROUTINE_DRILLING,1997-12-14,3198.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-15_EVT_ROUTINE_DRILLING,1997-12-15,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-16_EVT_ROUTINE_DRILLING,1997-12-16,3201.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-17_EVT_ROUTINE_DRILLING,1997-12-17,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-18_EVT_ROUTINE_DRILLING,1997-12-18,3317.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-19_EVT_ROUTINE_DRILLING,1997-12-19,1900.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-20_EVT_TIGHT_HOLE,1997-12-20,3365.0,Unknown,,0.0,0.0,EVT_TIGHT_HOLE,stuck_pipe,medium,real_volve,False,0.85
NO,NO_1997-12-21_EVT_ROUTINE_DRILLING,1997-12-21,3405.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-22_EVT_ROUTINE_DRILLING,1997-12-22,3471.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-23_EVT_ROUTINE_DRILLING,1997-12-23,3603.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-24_EVT_ROUTINE_DRILLING,1997-12-24,3514.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-25_EVT_ROUTINE_DRILLING,1997-12-25,3603.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-26_EVT_ROUTINE_DRILLING,1997-12-26,3656.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-27_EVT_ROUTINE_DRILLING,1997-12-27,3690.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-28_EVT_ROUTINE_DRILLING,1997-12-28,3708.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-29_EVT_ROUTINE_DRILLING,1997-12-29,3728.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-30_EVT_ROUTINE_DRILLING,1997-12-30,3950.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1997-12-31_EVT_ROUTINE_DRILLING,1997-12-31,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-01_EVT_STUCK_PIPE,1998-01-01,3680.0,Unknown,,0.0,0.0,EVT_STUCK_PIPE,stuck_pipe,critical,real_volve,False,0.85
NO,NO_1998-01-02_EVT_TIGHT_HOLE,1998-01-02,3341.0,Unknown,,0.0,0.0,EVT_TIGHT_HOLE,stuck_pipe,medium,real_volve,False,0.85
NO,NO_1998-01-03_EVT_ROUTINE_DRILLING,1998-01-03,3960.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-04_EVT_ROUTINE_DRILLING,1998-01-04,3037.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-05_EVT_ROUTINE_DRILLING,1998-01-05,8.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-06_EVT_ROUTINE_DRILLING,1998-01-06,3.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-07_EVT_ROUTINE_DRILLING,1998-01-07,18.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-08_EVT_ROUTINE_DRILLING,1998-01-08,4007.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-09_EVT_STUCK_PIPE,1998-01-09,4130.0,Unknown,,0.0,0.0,EVT_STUCK_PIPE,stuck_pipe,critical,real_volve,False,0.85
NO,NO_1998-01-10_EVT_STUCK_PIPE,1998-01-10,0.0,Unknown,,0.0,0.0,EVT_STUCK_PIPE,stuck_pipe,critical,real_volve,False,0.85
NO,NO_1998-01-11_EVT_ROUTINE_DRILLING,1998-01-11,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-12_EVT_ROUTINE_DRILLING,1998-01-12,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-13_EVT_ROUTINE_DRILLING,1998-01-13,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-14_EVT_ROUTINE_DRILLING,1998-01-14,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-15_EVT_ROUTINE_DRILLING,1998-01-15,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-16_EVT_ROUTINE_DRILLING,1998-01-16,4200.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-17_EVT_ROUTINE_DRILLING,1998-01-17,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-18_EVT_ROUTINE_DRILLING,1998-01-18,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-19_EVT_ROUTINE_DRILLING,1998-01-19,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-20_EVT_ROUTINE_DRILLING,1998-01-20,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-21_EVT_ROUTINE_DRILLING,1998-01-21,4025.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_1998-01-22_EVT_ROUTINE_DRILLING,1998-01-22,3100.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
